nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
PARANAIBA;2022-04-15;4383.58398438;63.07529831;4370.45898438;62.88650131
PARANAPANEMA;2022-04-15;1272.37500000;81.79060364;1246.22302246;80.10949707
PARNAIBA;2022-04-15;199.72000122;78.89409637;199.72000122;78.89409637
SAO FRANCISCO;2022-04-15;6661.59277344;58.22219849;6552.15722656;57.26570129
TIETE;2022-04-15;668.79602051;57.49459839;655.93902588;56.38930130
TOCANTINS;2022-04-15;15551.37402344;85.28289795;9234.24707031;50.64009857
URUGUAI;2022-04-15;3942.16992188;165.99369812;3704.49707031;155.98599243
AMAZONAS;2022-04-16;25296.00976563;95.60829926;22213.14257813;83.95639801
ARAGUARI;2022-04-16;1471.84399414;166.35580444;396.51199341;44.81589890
CAPIVARI;2022-04-16;72.43800354;63.33340073;72.43800354;63.33340073
DOCE;2022-04-16;742.60198975;84.12529755;650.16302490;73.65339661
GRANDE;2022-04-16;3963.87988281;70.96099854;3963.87988281;70.96099854
IGUACU;2022-04-16;6165.85595703;200.08329773;6102.83398438;198.03819275
ITABAPOANA;2022-04-16;106.77600098;170.72929382;47.61600113;76.13549805
ITAJAI;2022-04-16;133.40100098;99.49980164;133.40100098;99.49980164
JACUI;2022-04-16;429.32998657;74.55049896;418.41000366;72.65429688
JEQUITINHONHA;2022-04-16;152.70799255;36.50030136;131.97300720;31.54430008
MUCURI;2022-04-16;14.28999996;31.16749954;14.28999996;31.16749954
PARAGUACU;2022-04-16;17.55299950;14.46090031;17.55299950;14.46090031
PARAGUAI;2022-04-16;406.94299316;72.44200134;380.41500854;67.71959686
PARAIBA DO SUL;2022-04-16;1390.03002930;103.93840027;1390.03002930;103.93840027
PARANA;2022-04-16;14227.29394531;80.00489807;14225.45117188;79.99459839
PARANAIBA;2022-04-16;4348.46093750;62.56990051;4334.75195313;62.37269974
PARANAPANEMA;2022-04-16;1226.10498047;78.81629944;1213.65295410;78.01580048
PARNAIBA;2022-04-16;200.85099792;79.34079742;200.85099792;79.34079742
SAO FRANCISCO;2022-04-16;6443.72705078;56.31809998;6334.29101563;55.36159897
TIETE;2022-04-16;652.37402344;56.08290100;641.00701904;55.10570145
TOCANTINS;2022-04-16;15291.28222656;83.85649872;8974.15527344;49.21379852
URUGUAI;2022-04-16;3356.32495117;141.32539368;3132.12500000;131.88499451
AMAZONAS;2022-04-17;25049.49804688;94.67659760;19637.00195313;74.21970367
ARAGUARI;2022-04-17;1444.02197266;163.21119690;344.64999390;38.95420074
CAPIVARI;2022-04-17;69.89600372;61.11090088;69.89600372;61.11090088
DOCE;2022-04-17;715.77697754;81.08640289;642.48101807;72.78309631
GRANDE;2022-04-17;3833.23901367;68.62220001;3833.23901367;68.62220001
IGUACU;2022-04-17;5585.64013672;181.25520325;5467.77783203;177.43049622
ITABAPOANA;2022-04-17;101.26599884;161.91909790;69.15000153;110.56729889
ITAJAI;2022-04-17;105.63400269;78.78919983;105.63400269;78.78919983
JACUI;2022-04-17;391.78900146;68.03170013;380.86898804;66.13549805
JEQUITINHONHA;2022-04-17;159.67900085;38.16659927;145.37899780;34.74860001
MUCURI;2022-04-17;14.01099968;30.55900002;14.01099968;30.55900002
PARAGUACU;2022-04-17;20.49300003;16.88299942;20.49300003;16.88299942
PARAGUAI;2022-04-17;397.43600464;70.74960327;370.90899658;66.02739716
PARAIBA DO SUL;2022-04-17;1279.98803711;95.71009827;1279.98803711;95.71009827
PARANA;2022-04-17;13888.30859375;78.09870148;13885.54492188;78.08319855
PARANAIBA;2022-04-17;4208.38378906;60.55440140;4191.77197266;60.31529999
PARANAPANEMA;2022-04-17;1152.22204590;74.06690216;1139.77001953;73.26650238
PARNAIBA;2022-04-17;225.03799438;88.89530182;225.03799438;88.89530182
SAO FRANCISCO;2022-04-17;6294.67480469;55.01530075;6185.67480469;54.06269836
TIETE;2022-04-17;631.86102295;54.31940079;620.49499512;53.34230042
TOCANTINS;2022-04-17;15113.62988281;82.88230133;8796.50292969;48.23949814
URUGUAI;2022-04-17;2879.14111328;121.23259735;2667.53710938;112.32250214
AMAZONAS;2022-04-18;24811.10742188;93.77559662;21922.12695313;82.85649872
ARAGUARI;2022-04-18;1408.36694336;159.18119812;336.68499756;38.05400085
CAPIVARI;2022-04-18;69.06999969;60.38880157;69.06999969;60.38880157
DOCE;2022-04-18;676.09100342;76.59059906;607.23101807;68.78980255
GRANDE;2022-04-18;3685.84106445;65.98349762;3685.84106445;65.98349762
IGUACU;2022-04-18;5096.90576172;165.39570618;5041.47705078;163.59700012
ITABAPOANA;2022-04-18;79.84999847;127.67600250;68.01799774;108.75730133
ITAJAI;2022-04-18;85.22399902;63.56600189;85.22399902;63.56600189
JACUI;2022-04-18;358.89001465;62.31900024;351.80801392;61.08929825
JEQUITINHONHA;2022-04-18;165.20500183;39.48740005;149.47399902;35.72740173
MUCURI;2022-04-18;16.13299942;35.18719864;16.13299942;35.18719864
PARAGUACU;2022-04-18;24.55100060;20.22620010;24.55100060;20.22620010
PARAGUAI;2022-04-18;387.06799316;68.90390015;360.54000854;64.18160248
PARAIBA DO SUL;2022-04-18;1189.41296387;88.93740082;1189.41296387;88.93740082
PARANA;2022-04-18;13575.09960938;76.33740234;13573.25683594;76.32710266
PARANAIBA;2022-04-18;4063.10302734;58.46390152;4046.49096680;58.22489929
PARANAPANEMA;2022-04-18;1101.37695313;70.79850006;1088.92504883;69.99810028
PARNAIBA;2022-04-18;262.55300903;103.71459961;262.55300903;103.71459961
SAO FRANCISCO;2022-04-18;6092.33691406;53.24689865;5983.33691406;52.29430008
TIETE;2022-04-18;602.90002441;51.82970047;588.39898682;50.58309937
TOCANTINS;2022-04-18;15359.04589844;84.22810364;9378.66503906;51.43209839
URUGUAI;2022-04-18;2497.47412109;105.16159821;2337.19897461;98.41290283
AMAZONAS;2022-04-19;24492.42187500;92.57109833;21790.98046875;82.36080170
ARAGUARI;2022-04-19;1396.16296387;157.80189514;333.95800781;37.74570084
CAPIVARI;2022-04-19;64.74900055;56.61090088;64.74900055;56.61090088
DOCE;2022-04-19;645.56799316;73.13279724;541.91900635;61.39099884
GRANDE;2022-04-19;3543.35791016;63.43280029;3543.35791016;63.43280029
IGUACU;2022-04-19;4701.46289063;152.56340027;4644.32421875;150.70930481
ITABAPOANA;2022-04-19;62.69300079;100.24289703;25.50699997;40.78440094
ITAJAI;2022-04-19;78.87300110;58.82899857;78.87300110;58.82899857
JACUI;2022-04-19;322.02700806;55.91799927;314.94500732;54.68820190
JEQUITINHONHA;2022-04-19;168.88000488;40.36579895;152.43499756;36.43510056
MUCURI;2022-04-19;25.44599915;55.49959946;25.44599915;55.49959946
PARAGUACU;2022-04-19;28.62899971;23.58580017;28.62899971;23.58580017
PARAGUAI;2022-04-19;377.44400024;67.19069672;350.91699219;62.46849823
PARAIBA DO SUL;2022-04-19;1088.43798828;81.38710022;1087.92199707;81.34850311
PARANA;2022-04-19;13256.02734375;74.54319763;13254.18457031;74.53279877
PARANAIBA;2022-04-19;3926.52392578;56.49869919;3911.99511719;56.28960037
PARANAPANEMA;2022-04-19;1027.70898438;66.06300354;1004.02398682;64.54049683
PARNAIBA;2022-04-19;286.26000977;113.07939911;286.26000977;113.07939911
SAO FRANCISCO;2022-04-19;5932.56396484;51.85049820;5833.59179688;50.98550034
TIETE;2022-04-19;562.71801758;48.37540054;551.35198975;47.39830017
TOCANTINS;2022-04-19;15357.30273438;84.21859741;9619.97070313;52.75540161
URUGUAI;2022-04-19;2237.65600586;94.22139740;2097.32788086;88.31259918
AMAZONAS;2022-04-20;24250.65429688;91.65730286;22256.87304688;84.12169647
ARAGUARI;2022-04-20;1368.68505859;154.69619751;311.66500854;35.22610092
CAPIVARI;2022-04-20;64.05000305;55.99969864;64.05000305;55.99969864
DOCE;2022-04-20;620.83197021;70.33059692;528.21099854;59.83810043
GRANDE;2022-04-20;3419.20092773;61.21020126;3413.19897461;61.10269928
IGUACU;2022-04-20;4390.93115234;142.48660278;4338.66210938;140.79049683
ITABAPOANA;2022-04-20;57.35200119;91.70290375;42.13899994;67.37809753
ITAJAI;2022-04-20;69.82299805;52.07889938;69.82299805;52.07889938
JACUI;2022-04-20;311.06399536;54.01430130;302.44601440;52.51789856
JEQUITINHONHA;2022-04-20;166.58099365;39.81629944;148.70599365;35.54380035
MUCURI;2022-04-20;25.70700073;56.06880188;25.70700073;56.06880188
PARAGUACU;2022-04-20;33.48400116;27.58550072;33.48400116;27.58550072
PARAGUAI;2022-04-20;370.52700806;65.95939636;346.20999146;61.63059998
PARAIBA DO SUL;2022-04-20;1055.94201660;78.95719910;1055.94201660;78.95719910
PARANA;2022-04-20;12929.62597656;72.70770264;12927.78320313;72.69730377
PARANAIBA;2022-04-20;3803.41796875;54.72729874;3788.43188477;54.51169968
PARANAPANEMA;2022-04-20;967.24700928;62.17639923;954.79498291;61.37599945
PARNAIBA;2022-04-20;288.74600220;114.06140137;288.74600220;114.06140137
SAO FRANCISCO;2022-04-20;5785.67578125;50.56669998;5696.73193359;49.78929901
TIETE;2022-04-20;528.35797119;45.42150116;515.89001465;44.34970093
TOCANTINS;2022-04-20;15559.57031250;85.32779694;8943.11328125;49.04349899
URUGUAI;2022-04-20;2064.82397461;86.94390106;1983.56201172;83.52220154
AMAZONAS;2022-04-21;24100.04687500;91.08809662;22133.74023438;83.65630341
ARAGUARI;2022-04-21;1325.53198242;149.81880188;343.79199219;38.85720062
CAPIVARI;2022-04-21;80.25399780;70.16709900;80.25399780;70.16709900
DOCE;2022-04-21;603.59399414;68.37779999;535.71899414;60.68859863
GRANDE;2022-04-21;3309.18188477;59.24060059;3309.18188477;59.24060059
IGUACU;2022-04-21;4152.88818359;134.76210022;4124.48583984;133.84039307
ITABAPOANA;2022-04-21;56.33800125;90.08159637;54.64699936;87.37770081
ITAJAI;2022-04-21;62.48400116;46.60490036;62.48400116;46.60490036
JACUI;2022-04-21;287.41799927;49.90829849;280.33599854;48.67860031
JEQUITINHONHA;2022-04-21;160.82699585;38.44100189;141.52200317;33.82669830
MUCURI;2022-04-21;22.79899979;49.72629929;22.79899979;49.72629929
PARAGUACU;2022-04-21;64.46499634;53.10900116;64.46499634;53.10900116
PARAGUAI;2022-04-21;366.08898926;65.16940308;341.77200317;60.84059906
PARAIBA DO SUL;2022-04-21;1010.35302734;75.54840088;1010.35302734;75.54840088
PARANA;2022-04-21;12597.82714844;70.84190369;12595.98535156;70.83149719
PARANAIBA;2022-04-21;3702.88305664;53.28070068;3694.28588867;53.15700150
PARANAPANEMA;2022-04-21;927.62200928;59.62919998;915.16998291;58.82880020
PARNAIBA;2022-04-21;279.79998779;110.52749634;279.79998779;110.52749634
SAO FRANCISCO;2022-04-21;5623.98486328;49.15349960;5535.04101563;48.37620163
TIETE;2022-04-21;507.29598999;43.61090088;495.92999268;42.63380051
TOCANTINS;2022-04-21;15754.51562500;86.39689636;8285.62011719;45.43790054
URUGUAI;2022-04-21;2034.90405273;85.68409729;1954.67895508;82.30609894
AMAZONAS;2022-04-22;23794.65820313;89.93389893;21813.82421875;82.44709778
ARAGUARI;2022-04-22;1271.47705078;143.70919800;315.54299927;35.66439819
CAPIVARI;2022-04-22;108.14800262;94.55509949;108.14800262;94.55509949
DOCE;2022-04-22;588.04199219;66.61599731;527.00402832;59.70140076
GRANDE;2022-04-22;3208.38110352;57.43610001;3208.38110352;57.43610001
IGUACU;2022-04-22;4981.92382813;161.66450500;4929.77685547;159.97230530
ITABAPOANA;2022-04-22;55.74599838;89.13500214;54.05599976;86.43280029
ITAJAI;2022-04-22;55.90399933;41.69710159;55.90399933;41.69710159
JACUI;2022-04-22;324.23098755;56.30070114;317.14898682;55.07089996
JEQUITINHONHA;2022-04-22;153.42700195;36.67219925;136.98199463;32.74150085
MUCURI;2022-04-22;20.95100021;45.69570160;20.95100021;45.69570160
PARAGUACU;2022-04-22;68.74199677;56.63259888;68.74199677;56.63259888
PARAGUAI;2022-04-22;364.29998779;64.85089874;339.98400879;60.52230072
PARAIBA DO SUL;2022-04-22;950.38098145;71.06400299;950.38098145;71.06400299
PARANA;2022-04-22;12274.41308594;69.02320099;12272.57031250;69.01290131
PARANAIBA;2022-04-22;3610.66894531;51.95389938;3594.40405273;51.71979904
PARANAPANEMA;2022-04-22;900.74102783;57.90129852;872.12200928;56.06159973
PARNAIBA;2022-04-22;270.15100098;106.71589661;270.15100098;106.71589661
SAO FRANCISCO;2022-04-22;5481.31689453;47.90660095;4717.02685547;41.22669983
TIETE;2022-04-22;482.33999634;41.46549988;470.97299194;40.48830032
TOCANTINS;2022-04-22;15638.90332031;85.76290131;8528.01367188;46.76710129
URUGUAI;2022-04-22;1977.97302246;83.28690338;1897.74499512;79.90869904
AMAZONAS;2022-04-23;23239.25585938;87.83470154;21426.58007813;80.98349762
ARAGUARI;2022-04-23;1246.84204102;140.92480469;346.33300781;39.14440155
CAPIVARI;2022-04-23;124.79599762;109.11070251;124.79599762;109.11070251
DOCE;2022-04-23;578.35198975;65.51830292;502.00698853;56.86959839
GRANDE;2022-04-23;3123.07690430;55.90900040;3123.07690430;55.90900040
IGUACU;2022-04-23;7422.38623047;240.85800171;7375.45605469;239.33509827
ITABAPOANA;2022-04-23;53.90399933;86.18969727;53.90399933;86.18969727
ITAJAI;2022-04-23;56.53900146;42.17079926;56.53900146;42.17079926
JACUI;2022-04-23;390.91598511;67.88009644;380.76400757;66.11730194
JEQUITINHONHA;2022-04-23;143.20500183;34.22890091;123.90000153;29.61459923
MUCURI;2022-04-23;19.63899994;42.83409882;19.63899994;42.83409882
PARAGUACU;2022-04-23;59.18299866;48.75749969;59.18299866;48.75749969
PARAGUAI;2022-04-23;362.92700195;64.60649872;338.60998535;60.27769852
PARAIBA DO SUL;2022-04-23;930.18298340;69.55370331;930.18298340;69.55370331
PARANA;2022-04-23;12100.18261719;68.04350281;12098.33984375;68.03309631
PARANAIBA;2022-04-23;3540.99902344;50.95140076;3524.73388672;50.71730042
PARANAPANEMA;2022-04-23;899.02301025;57.79079819;886.57098389;56.99039841
PARNAIBA;2022-04-23;257.93600464;101.89070129;257.93600464;101.89070129
SAO FRANCISCO;2022-04-23;5330.67480469;46.59000015;4286.47998047;37.46379852
TIETE;2022-04-23;471.80300903;40.55970001;460.22299194;39.56420135
TOCANTINS;2022-04-23;15303.73828125;83.92479706;7831.67480469;42.94850159
URUGUAI;2022-04-23;2483.11010742;104.55680084;2247.32104492;94.62840271
AMAZONAS;2022-04-24;22886.68359375;86.50209808;19940.46875000;75.36660004
ARAGUARI;2022-04-24;1246.20202637;140.85249329;354.36199951;40.05189896
CAPIVARI;2022-04-24;115.58300018;101.05560303;115.58300018;101.05560303
DOCE;2022-04-24;567.49102783;64.28790283;491.39700317;55.66759872
GRANDE;2022-04-24;3047.84594727;54.56219864;3047.84594727;54.56219864
IGUACU;2022-04-24;8570.34277344;278.10940552;8273.20507813;268.46719360
ITABAPOANA;2022-04-24;52.16299820;83.40599823;52.16299820;83.40599823
ITAJAI;2022-04-24;77.65599823;57.92129898;77.65599823;57.92129898
JACUI;2022-04-24;425.64599609;73.91079712;417.02801514;72.41429901
JEQUITINHONHA;2022-04-24;134.94099426;32.25370026;114.92099762;27.46850014
MUCURI;2022-04-24;18.09199905;39.45999908;18.09199905;39.45999908
PARAGUACU;2022-04-24;53.46500015;44.04669952;53.46500015;44.04669952
PARAGUAI;2022-04-24;362.66500854;64.55979919;338.34899902;60.23120117
PARAIBA DO SUL;2022-04-24;924.65899658;69.14070129;924.65899658;69.14070129
PARANA;2022-04-24;12208.24218750;68.65110016;12206.39941406;68.64080048
PARANAIBA;2022-04-24;3463.28906250;49.83319855;3447.02490234;49.59920120
PARANAPANEMA;2022-04-24;916.99798584;58.94630051;904.54602051;58.14590073
PARNAIBA;2022-04-24;244.19700623;96.46350098;244.19700623;96.46350098
SAO FRANCISCO;2022-04-24;5171.92822266;45.20259857;3281.53710938;28.68059921
TIETE;2022-04-24;465.72799683;40.03739929;454.36099243;39.06019974
TOCANTINS;2022-04-24;15176.96875000;83.22959900;8263.28320313;45.31539917
URUGUAI;2022-04-24;2860.04589844;120.42849731;2536.47094727;106.80370331
AMAZONAS;2022-04-25;22737.96484375;85.94000244;20914.00781250;79.04620361
ARAGUARI;2022-04-25;1249.77795410;141.25669861;379.39898682;42.88169861
CAPIVARI;2022-04-25;90.86499786;79.44439697;90.86499786;79.44439697
DOCE;2022-04-25;561.94000244;63.65909958;488.95800781;55.39130020
GRANDE;2022-04-25;2980.45507813;53.35580063;2980.45507813;53.35580063
IGUACU;2022-04-25;8360.55859375;271.30191040;8028.40087891;260.52328491
ITABAPOANA;2022-04-25;51.89199829;82.97260284;51.89199829;82.97260284
ITAJAI;2022-04-25;68.87000275;51.36809921;68.87000275;51.36809921
JACUI;2022-04-25;552.36999512;95.91560364;545.28802490;94.68589783
JEQUITINHONHA;2022-04-25;127.64900208;30.51070023;109.05799866;26.06710052
MUCURI;2022-04-25;16.96400070;36.99969864;16.96400070;36.99969864
PARAGUACU;2022-04-25;50.82899857;41.87509918;50.82899857;41.87509918
PARAGUAI;2022-04-25;359.04299927;63.91510010;334.72698975;59.58649826
PARAIBA DO SUL;2022-04-25;915.38897705;68.44750214;915.38897705;68.44750214
PARANA;2022-04-25;12293.76269531;69.13200378;12291.91992188;69.12169647
PARANAIBA;2022-04-25;3388.25097656;48.75350189;3379.30688477;48.62480164
PARANAPANEMA;2022-04-25;909.85101318;58.48690033;877.93402100;56.43519974
PARNAIBA;2022-04-25;226.83900452;89.60669708;226.83900452;89.60669708
SAO FRANCISCO;2022-04-25;5031.51318359;43.97529984;3584.38891602;31.32749939
TIETE;2022-04-25;460.00000000;39.54499817;448.63400269;38.56790161
TOCANTINS;2022-04-25;14924.25781250;81.84380341;8522.30273438;46.73580170
URUGUAI;2022-04-25;2886.02807617;121.52249908;2632.64892578;110.85350037
AMAZONAS;2022-04-26;22798.35742188;86.16829681;20991.23828125;79.33809662
ARAGUARI;2022-04-26;1247.89794922;141.04420471;354.10598755;40.02299881
CAPIVARI;2022-04-26;72.94599915;63.77759933;72.94599915;63.77759933
DOCE;2022-04-26;558.67602539;63.28929901;483.15798950;54.73429871
GRANDE;2022-04-26;2914.56909180;52.17630005;2914.56909180;52.17630005
IGUACU;2022-04-26;7529.44824219;244.33210754;7280.01708984;236.23809814
ITABAPOANA;2022-04-26;57.57199860;92.05470276;57.57199860;92.05470276
ITAJAI;2022-04-26;54.52799988;40.67079926;54.52799988;40.67079926
JACUI;2022-04-26;870.46600342;151.15100098;863.38397217;149.92120361
JEQUITINHONHA;2022-04-26;122.80200195;29.35219955;106.35700226;25.42149925
MUCURI;2022-04-26;14.39700031;31.40089989;14.39700031;31.40089989
PARAGUACU;2022-04-26;48.23099899;39.73479843;48.23099899;39.73479843
PARAGUAI;2022-04-26;355.70700073;63.32120132;330.16699219;58.77470016
PARAIBA DO SUL;2022-04-26;857.39501953;64.11100006;857.39501953;64.11100006
PARANA;2022-04-26;11932.51171875;67.10060120;11930.66992188;67.09020233
PARANAIBA;2022-04-26;3307.88598633;47.59709930;3301.84399414;47.51020050
PARANAPANEMA;2022-04-26;880.81799316;56.62060165;861.96301270;55.40859985
PARNAIBA;2022-04-26;213.69799805;84.41570282;213.69799805;84.41570282
SAO FRANCISCO;2022-04-26;4944.45898438;43.21450043;3516.32495117;30.73259926
TIETE;2022-04-26;454.69100952;39.08860016;436.67098999;37.53950119
TOCANTINS;2022-04-26;14422.34179688;79.09130096;8138.94580078;44.63349915
URUGUAI;2022-04-26;2714.63696289;114.30580139;2503.60693359;105.41989899
AMAZONAS;2022-04-27;22898.09375000;86.54519653;21040.30273438;79.52349854
ARAGUARI;2022-04-27;1241.91796875;140.36830139;375.50799561;42.44189835
CAPIVARI;2022-04-27;64.11399841;56.05569839;64.11399841;56.05569839
DOCE;2022-04-27;551.21099854;62.44359970;475.45300293;53.86140060
GRANDE;2022-04-27;2847.83300781;50.98160172;2847.83300781;50.98160172
IGUACU;2022-04-27;6718.85302734;218.02819824;6541.29785156;212.26649475
ITABAPOANA;2022-04-27;55.40800095;88.59449768;55.40800095;88.59449768
ITAJAI;2022-04-27;49.13000107;36.64459991;49.13000107;36.64459991
JACUI;2022-04-27;1326.48303223;230.33549500;1319.40100098;229.10580444
JEQUITINHONHA;2022-04-27;118.05000305;28.21640015;100.88999939;24.11479950
MUCURI;2022-04-27;15.48499966;33.77389908;15.48499966;33.77389908
PARAGUACU;2022-04-27;46.49499893;38.30459976;46.49499893;38.30459976
PARAGUAI;2022-04-27;353.24899292;62.88370132;328.93200684;58.55490112
PARAIBA DO SUL;2022-04-27;853.31500244;63.80599976;853.31500244;63.80599976
PARANA;2022-04-27;11518.12402344;64.77040100;11516.28125000;64.76000214
PARANAIBA;2022-04-27;3230.29003906;46.48059845;3215.77587891;46.27170181
PARANAPANEMA;2022-04-27;852.51898193;54.80149841;823.81896973;52.95660019
PARNAIBA;2022-04-27;196.04100037;77.44080353;196.04100037;77.44080353
SAO FRANCISCO;2022-04-27;4932.12011719;43.10660172;3648.95288086;31.89179993
TIETE;2022-04-27;466.14199829;40.07300186;454.77600098;39.09590149
TOCANTINS;2022-04-27;14091.41894531;77.27649689;7699.77978516;42.22520065
URUGUAI;2022-04-27;2669.59301758;112.40910339;2258.79296875;95.11139679
AMAZONAS;2022-04-28;22834.34179688;86.30429840;21062.58593750;79.60780334
ARAGUARI;2022-04-28;1229.29602051;138.94169617;368.30801392;41.62820053
CAPIVARI;2022-04-28;59.85699844;52.33369827;59.85699844;52.33369827
DOCE;2022-04-28;540.53100586;61.23379898;466.15200806;52.80780029
GRANDE;2022-04-28;2795.14111328;50.03829956;2795.14111328;50.03829956
IGUACU;2022-04-28;6120.81787109;198.62179565;6021.97314453;195.41430664
ITABAPOANA;2022-04-28;51.72299957;82.70240021;51.72299957;82.70240021
ITAJAI;2022-04-28;48.07199860;35.85549927;48.07199860;35.85549927
JACUI;2022-04-28;1381.67504883;239.91920471;1374.59301758;238.68949890
JEQUITINHONHA;2022-04-28;112.06700134;26.78630066;94.19200134;22.51379967
