nom_ree;ear_data;ear_max_ree;ear_verif_ree_mwmes;ear_verif_ree_percentual
MADEIRA;2023-05-15;313.73;306.08;97.5616
MANAUS-AMAPA;2023-05-15;785.737;727.907;92.64
NORDESTE;2023-05-15;51691.226;46747.505;90.4361
NORTE;2023-05-15;14488.55;14342.446;98.9916
PARANA;2023-05-15;140595.976;122488.577;87.121
PARANAPANEMA;2023-05-15;11832.754;10486.863;88.6257
SUDESTE;2023-05-15;50972.214;42318.658;83.023
SUL;2023-05-15;10134.571;7637.151;75.3574
TELES PIRES;2023-05-15;900.655;751.18;83.4037
BELO MONTE;2023-05-16;28.109;26.012;92.5398
IGUACU;2023-05-16;10324.672;9752.865;94.4617
MADEIRA;2023-05-16;313.73;305.922;97.5112
MANAUS-AMAPA;2023-05-16;785.737;733.309;93.3275
NORDESTE;2023-05-16;51691.226;46728.554;90.3994
NORTE;2023-05-16;14488.55;14333.911;98.9327
PARANA;2023-05-16;140595.976;122476.229;87.1122
PARANAPANEMA;2023-05-16;11832.754;10478.936;88.5587
SUDESTE;2023-05-16;50972.214;42306.277;82.9987
SUL;2023-05-16;10134.571;7623.427;75.222
TELES PIRES;2023-05-16;900.655;745.186;82.7382
BELO MONTE;2023-05-17;28.109;25.877;92.0595
IGUACU;2023-05-17;10324.672;9680.873;93.7645
MADEIRA;2023-05-17;313.73;305.601;97.4089
MANAUS-AMAPA;2023-05-17;785.737;737.772;93.8955
NORDESTE;2023-05-17;51691.226;46676.138;90.298
NORTE;2023-05-17;14488.55;14323.466;98.8606
PARANA;2023-05-17;140595.976;122446.809;87.0913
PARANAPANEMA;2023-05-17;11832.754;10470.36;88.4862
SUDESTE;2023-05-17;50972.214;42313.607;83.0131
SUL;2023-05-17;10134.571;7602.401;75.0145
TELES PIRES;2023-05-17;900.655;736.614;81.7865
BELO MONTE;2023-05-18;28.109;25.877;92.0595
IGUACU;2023-05-18;10324.672;9645.925;93.426
MADEIRA;2023-05-18;313.73;305.285;97.3082
MANAUS-AMAPA;2023-05-18;785.737;741.81;94.4095
NORDESTE;2023-05-18;51691.226;46615.83;90.1813
NORTE;2023-05-18;14488.55;14321.951;98.8501
PARANA;2023-05-18;140595.976;122423.197;87.0745
PARANAPANEMA;2023-05-18;11832.754;10461.617;88.4124
SUDESTE;2023-05-18;50972.214;42317.886;83.0215
SUL;2023-05-18;10134.571;7576.94;74.7633
TELES PIRES;2023-05-18;900.655;729.335;80.9783
BELO MONTE;2023-05-19;28.109;26.077;92.771
IGUACU;2023-05-19;10324.672;9613.31;93.1101
MADEIRA;2023-05-19;313.73;305.802;97.473
MANAUS-AMAPA;2023-05-19;785.737;745.85;94.9236
NORDESTE;2023-05-19;51691.226;46562.445;90.078
NORTE;2023-05-19;14488.55;14317.016;98.8161
PARANA;2023-05-19;140595.976;122335.601;87.0122
PARANAPANEMA;2023-05-19;11832.754;10452.074;88.3317
SUDESTE;2023-05-19;50972.214;42328.398;83.0421
SUL;2023-05-19;10134.571;7544.341;74.4416
TELES PIRES;2023-05-19;900.655;726.941;80.7125
BELO MONTE;2023-05-20;28.109;26.144;93.0094
IGUACU;2023-05-20;10324.672;9618.013;93.1556
MADEIRA;2023-05-20;313.73;306.224;97.6075
MANAUS-AMAPA;2023-05-20;785.737;748.689;95.2849
NORDESTE;2023-05-20;51691.226;46507.781;89.9723
NORTE;2023-05-20;14488.55;14290.278;98.6315
PARANA;2023-05-20;140595.976;122363.769;87.0322
PARANAPANEMA;2023-05-20;11832.754;10456.216;88.3667
SUDESTE;2023-05-20;50972.214;42336.746;83.0585
SUL;2023-05-20;10134.571;7539.331;74.3922
TELES PIRES;2023-05-20;900.655;724.546;80.4466
BELO MONTE;2023-05-21;28.109;26.212;93.2513
IGUACU;2023-05-21;10324.672;9611.199;93.0896
MADEIRA;2023-05-21;313.73;307.153;97.9036
MANAUS-AMAPA;2023-05-21;785.737;752.821;95.8108
NORDESTE;2023-05-21;51691.226;46449.003;89.8586
NORTE;2023-05-21;14488.55;14292.335;98.6457
PARANA;2023-05-21;140595.976;122436.962;87.0843
PARANAPANEMA;2023-05-21;11832.754;10465.168;88.4424
SUDESTE;2023-05-21;50972.214;42347.495;83.0796
SUL;2023-05-21;10134.571;7543.568;74.434
TELES PIRES;2023-05-21;900.655;724.546;80.4466
BELO MONTE;2023-05-22;28.109;26.077;92.771
IGUACU;2023-05-22;10324.672;9578.416;92.7721
MADEIRA;2023-05-22;313.73;307.153;97.9036
MANAUS-AMAPA;2023-05-22;785.737;756.87;96.3261
NORDESTE;2023-05-22;51691.226;46377.049;89.7194
NORTE;2023-05-22;14488.55;14256.985;98.4017
PARANA;2023-05-22;140595.976;122313.082;86.9961
PARANAPANEMA;2023-05-22;11832.754;10455.1;88.3573
SUDESTE;2023-05-22;50972.214;42347.686;83.0799
SUL;2023-05-22;10134.571;7528.019;74.2806
TELES PIRES;2023-05-22;900.655;717.273;79.639
BELO MONTE;2023-05-23;28.109;25.877;92.0595
IGUACU;2023-05-23;10324.672;9561.219;92.6055
MADEIRA;2023-05-23;313.73;307.828;98.1188
MANAUS-AMAPA;2023-05-23;785.737;761.354;96.8968
NORDESTE;2023-05-23;51691.226;46296.958;89.5644
NORTE;2023-05-23;14488.55;14243.012;98.3053
PARANA;2023-05-23;140595.976;122336.356;87.0127
PARANAPANEMA;2023-05-23;11832.754;10450.732;88.3204
SUDESTE;2023-05-23;50972.214;42347.132;83.0789
SUL;2023-05-23;10134.571;7505.67;74.0601
TELES PIRES;2023-05-23;900.655;714.88;79.3733
BELO MONTE;2023-05-24;28.109;25.478;90.64
IGUACU;2023-05-24;10324.672;9532.087;92.3234
MADEIRA;2023-05-24;313.73;308.504;98.3342
MANAUS-AMAPA;2023-05-24;785.737;763.856;97.2152
NORDESTE;2023-05-24;51691.226;46271.235;89.5147
NORTE;2023-05-24;14488.55;14214.655;98.1096
PARANA;2023-05-24;140595.976;122327.46;87.0064
PARANAPANEMA;2023-05-24;11832.754;10441.032;88.2384
SUDESTE;2023-05-24;50972.214;42344.021;83.0728
SUL;2023-05-24;10134.571;7473.995;73.7475
TELES PIRES;2023-05-24;900.655;701.541;77.8923
BELO MONTE;2023-05-25;28.109;25.478;90.64
IGUACU;2023-05-25;10324.672;9504.315;92.0544
MADEIRA;2023-05-25;313.73;309.179;98.5494
MANAUS-AMAPA;2023-05-25;785.737;767.136;97.6327
NORDESTE;2023-05-25;51691.226;46253.429;89.4802
NORTE;2023-05-25;14488.55;14214.4;98.1078
PARANA;2023-05-25;140595.976;122375.149;87.0403
PARANAPANEMA;2023-05-25;11832.754;10440.663;88.2353
SUDESTE;2023-05-25;50972.214;42340.212;83.0653
SUL;2023-05-25;10134.571;7441.511;73.427
TELES PIRES;2023-05-25;900.655;693.083;76.9532
BELO MONTE;2023-05-26;28.109;25.478;90.64
IGUACU;2023-05-26;10324.672;9479.973;91.8186
MADEIRA;2023-05-26;313.73;309.574;98.6753
MANAUS-AMAPA;2023-05-26;785.737;768.346;97.7867
NORDESTE;2023-05-26;51691.226;46263.663;89.5
NORTE;2023-05-26;14488.55;14231.562;98.2263
PARANA;2023-05-26;140595.976;122409.934;87.065
PARANAPANEMA;2023-05-26;11832.754;10440.325;88.2324
SUDESTE;2023-05-26;50972.214;42342.457;83.0697
SUL;2023-05-26;10134.571;7408.567;73.1019
TELES PIRES;2023-05-26;900.655;682.149;75.7392
BELO MONTE;2023-05-27;28.109;25.478;90.64
IGUACU;2023-05-27;10324.672;9493.593;91.9506
MADEIRA;2023-05-27;313.73;307.153;97.9036
MANAUS-AMAPA;2023-05-27;785.737;770.419;98.0505
NORDESTE;2023-05-27;51691.226;46272.825;89.5178
NORTE;2023-05-27;14488.55;14230.872;98.2215
PARANA;2023-05-27;140595.976;122453.922;87.0963
PARANAPANEMA;2023-05-27;11832.754;10443.38;88.2582
SUDESTE;2023-05-27;50972.214;42346.494;83.0776
SUL;2023-05-27;10134.571;7421.316;73.2277
TELES PIRES;2023-05-27;900.655;670.122;74.4039
BELO MONTE;2023-05-28;28.109;25.478;90.64
IGUACU;2023-05-28;10324.672;9505.357;92.0645
MADEIRA;2023-05-28;313.73;307.153;97.9036
MANAUS-AMAPA;2023-05-28;785.737;773.272;98.4136
NORDESTE;2023-05-28;51691.226;46257.124;89.4874
NORTE;2023-05-28;14488.55;14230.784;98.2209
PARANA;2023-05-28;140595.976;122582.619;87.1879
PARANAPANEMA;2023-05-28;11832.754;10457.358;88.3764
