dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;166;NE;NORDESTE;AREMBEPE;1851.54
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;144;NE;NORDESTE;PETROLINA;2031.39
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;161;NE;NORDESTE;POTIGUAR_3;3022.08
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;151;NE;NORDESTE;POTIGUAR;3022.12
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;159;NE;NORDESTE;TERMOMANAU;3373.98
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;160;NE;NORDESTE;PAU FERRO;3373.98
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;35;S;SUL;URUGUAIANA;0.00
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;48;S;SUL;ARAUCARIA;0.00
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;107;S;SUL;PAMPA SUL;82.18
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;149;S;SUL;SAO SEPE;103.40
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;156;S;SUL;CANDIOTA_3;105.90
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;24;S;SUL;J.LACER. C;311.53
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;28;S;SUL;FIGUEIRA;330.64
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;25;S;SUL;J.LACER. B;362.67
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;27;S;SUL;J.LAC. A2;372.62
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;169;S;SUL;MADEIRA;378.76
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;26;S;SUL;J.LAC. A1;434.59
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;254;S;SUL;B.BONITA I;708.84
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;64;S;SUL;S.TIARAJU;1049.62
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;153;SE;SUDESTE;DAIA;0.00
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;230;SE;SUDESTE;PREDILECTA;0.00
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;12;SE;SUDESTE;CUIABA CC;0.00
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;65;SE;SUDESTE;ATLAN_CSA;0.00
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;434;SE;SUDESTE;W.ARJONA O;0.00
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;334;SE;SUDESTE;W.ARJONA;0.00
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;13;SE;SUDESTE;ANGRA 2;20.12
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;1;SE;SUDESTE;ANGRA 1;31.17
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;171;SE;SUDESTE;NORTEFLU 1;105.78
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;172;SE;SUDESTE;NORTEFLU 2;122.97
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;229;SE;SUDESTE;O.PINTADA;132.53
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;211;SE;SUDESTE;BAIXADA FL;140.03
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;86;SE;SUDESTE;SANTA CRUZ;142.84
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;146;SE;SUDESTE;UTE STA VI;143.16
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;15;SE;SUDESTE;LUIZORMELO;210.63
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;183;SE;SUDESTE;ATLANTICO;235.60
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;173;SE;SUDESTE;NORTEFLU 3;235.62
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;137;SE;SUDESTE;UTE GNA I;266.46
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;4;SE;SUDESTE;ST.CRUZ 34;310.41
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;68;SE;SUDESTE;TRES LAGOA;320.29
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;63;SE;SUDESTE;AUR.CHAVES;346.37
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;47;SE;SUDESTE;TERMORIO;387.68
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;97;SE;SUDESTE;CUBATAO;408.68
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;50;SE;SUDESTE;PIRAT.12 O;470.34
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;62;SE;SUDESTE;SEROPEDICA;514.11
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;246;SE;SUDESTE;KARKEY 019;635.47
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;245;SE;SUDESTE;KARKEY 013;635.47
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;110;SE;SUDESTE;FGASPARIAN;654.42
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;174;SE;SUDESTE;NORTEFLU 4;702.77
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;54;SE;SUDESTE;JUIZ DE FO;747.89
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;249;SE;SUDESTE;PORSUD I;748.70
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;250;SE;SUDESTE;PORSUD II;749.84
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;248;SE;SUDESTE;MPPAULINIA;901.22
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;49;SE;SUDESTE;VIANA;901.42
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;90;SE;SUDESTE;M.LAGO;907.21
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;253;SE;SUDESTE;VIANA I;910.38
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;247;SE;SUDESTE;LORM_PCS;910.38
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;251;SE;SUDESTE;POVOACAO I;910.38
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;194;SE;SUDESTE;TNORTE 2;910.86
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;182;SE;SUDESTE;PALMEIR_GO;2251.56
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;155;SE;SUDESTE;GOIANIA 2;2700.88
2023-06-17;2023-06-23;2023;6;3;PMO Junho 2023 - Revisão 3;108;SE;SUDESTE;XAVANTES;3679.45
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;203;N;NORTE;C. ROCHA;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;204;N;NORTE;JARAQUI;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;205;N;NORTE;MANAUARA;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;209;N;NORTE;TAMBAQUI;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;207;N;NORTE;PONTA NEGR;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;140;N;NORTE;UTE MAUA 3;78.34
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;201;N;NORTE;APARECIDA;78.34
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;212;N;NORTE;MARANHAO3;101.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;36;N;NORTE;MARANHAOIV;133.84
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;21;N;NORTE;MARANHAO V;133.84
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;116;N;NORTE;PARNAIB_IV;151.69
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;239;N;NORTE;PARNAIBA_V;193.85
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;46;N;NORTE;N.VENECIA2;273.69
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;176;N;NORTE;P. ITAQUI;337.76
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;73;N;NORTE;GERAMAR1;901.40
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;70;N;NORTE;GERAMAR2;901.40
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;106;NE;NORDESTE;ERB CANDEI;103.47
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;147;NE;NORDESTE;PROSPERIDA;195.14
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;223;NE;NORDESTE;PROSP_III;198.84
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;96;NE;NORDESTE;TERMOPE;236.90
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;241;NE;NORDESTE;PROSP_II;243.91
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;42;NE;NORDESTE;FORTALEZA;285.83
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;224;NE;NORDESTE;PSERGIPE I;319.83
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;167;NE;NORDESTE;P.PECEM1;339.64
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;163;NE;NORDESTE;P.PECEM2;345.17
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;43;NE;NORDESTE;C.FURTADO;374.87
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;83;NE;NORDESTE;JS_PEREIRA;450.86
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;221;NE;NORDESTE;SYKUE I;510.12
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;58;NE;NORDESTE;TERMOCEARA;565.71
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;98;NE;NORDESTE;PERNAMBU_3;772.06
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;57;NE;NORDESTE;MARACANAU;873.63
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;152;NE;NORDESTE;TERMOCABO;890.49
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;69;NE;NORDESTE;TERMOPB;895.98
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;67;NE;NORDESTE;TERMONE;895.98
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;52;NE;NORDESTE;CAMPINA_GR;901.43
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;170;NE;NORDESTE;SUAPE II;914.04
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;53;NE;NORDESTE;GLOBAL I;1022.13
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;55;NE;NORDESTE;GLOBAL II;1022.13
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;112;NE;NORDESTE;BAHIA_1;1260.30
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;166;NE;NORDESTE;AREMBEPE;1851.54
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;164;NE;NORDESTE;MURICY;1851.54
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;144;NE;NORDESTE;PETROLINA;2031.39
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;161;NE;NORDESTE;POTIGUAR_3;3022.08
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;151;NE;NORDESTE;POTIGUAR;3022.12
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;160;NE;NORDESTE;PAU FERRO;3373.98
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;159;NE;NORDESTE;TERMOMANAU;3373.98
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;35;S;SUL;URUGUAIANA;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;48;S;SUL;ARAUCARIA;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;107;S;SUL;PAMPA SUL;82.18
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;149;S;SUL;SAO SEPE;103.40
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;156;S;SUL;CANDIOTA_3;105.90
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;24;S;SUL;J.LACER. C;311.53
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;28;S;SUL;FIGUEIRA;330.64
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;25;S;SUL;J.LACER. B;362.67
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;27;S;SUL;J.LAC. A2;372.62
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;169;S;SUL;MADEIRA;378.76
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;26;S;SUL;J.LAC. A1;434.59
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;254;S;SUL;B.BONITA I;708.84
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;64;S;SUL;S.TIARAJU;1049.62
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;12;SE;SUDESTE;CUIABA CC;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;65;SE;SUDESTE;ATLAN_CSA;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;230;SE;SUDESTE;PREDILECTA;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;153;SE;SUDESTE;DAIA;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;334;SE;SUDESTE;W.ARJONA;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;434;SE;SUDESTE;W.ARJONA O;0.00
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;13;SE;SUDESTE;ANGRA 2;20.12
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;1;SE;SUDESTE;ANGRA 1;31.17
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;171;SE;SUDESTE;NORTEFLU 1;106.53
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;172;SE;SUDESTE;NORTEFLU 2;123.54
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;229;SE;SUDESTE;O.PINTADA;132.53
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;211;SE;SUDESTE;BAIXADA FL;140.03
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;86;SE;SUDESTE;SANTA CRUZ;142.84
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;146;SE;SUDESTE;UTE STA VI;143.16
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;15;SE;SUDESTE;LUIZORMELO;210.63
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;183;SE;SUDESTE;ATLANTICO;235.60
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;173;SE;SUDESTE;NORTEFLU 3;237.78
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;137;SE;SUDESTE;UTE GNA I;266.46
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;4;SE;SUDESTE;ST.CRUZ 34;310.41
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;68;SE;SUDESTE;TRES LAGOA;320.29
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;63;SE;SUDESTE;AUR.CHAVES;346.37
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;47;SE;SUDESTE;TERMORIO;387.68
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;97;SE;SUDESTE;CUBATAO;408.68
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;50;SE;SUDESTE;PIRAT.12 O;470.34
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;62;SE;SUDESTE;SEROPEDICA;514.11
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;245;SE;SUDESTE;KARKEY 013;635.47
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;246;SE;SUDESTE;KARKEY 019;635.47
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;174;SE;SUDESTE;NORTEFLU 4;635.84
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;110;SE;SUDESTE;FGASPARIAN;654.42
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;54;SE;SUDESTE;JUIZ DE FO;747.89
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;249;SE;SUDESTE;PORSUD I;748.70
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;250;SE;SUDESTE;PORSUD II;749.84
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;248;SE;SUDESTE;MPPAULINIA;901.22
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;49;SE;SUDESTE;VIANA;901.42
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;90;SE;SUDESTE;M.LAGO;907.21
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;253;SE;SUDESTE;VIANA I;910.38
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;247;SE;SUDESTE;LORM_PCS;910.38
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;251;SE;SUDESTE;POVOACAO I;910.38
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;194;SE;SUDESTE;TNORTE 2;910.86
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;182;SE;SUDESTE;PALMEIR_GO;2251.56
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;155;SE;SUDESTE;GOIANIA 2;2700.88
2023-06-24;2023-06-30;2023;6;4;PMO Junho 2023 - Revisão 4;108;SE;SUDESTE;XAVANTES;3679.45
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;203;N;NORTE;C. ROCHA;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;207;N;NORTE;PONTA NEGR;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;204;N;NORTE;JARAQUI;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;209;N;NORTE;TAMBAQUI;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;205;N;NORTE;MANAUARA;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;140;N;NORTE;UTE MAUA 3;78.34
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;201;N;NORTE;APARECIDA;78.34
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;212;N;NORTE;MARANHAO3;101.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;21;N;NORTE;MARANHAO V;133.84
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;36;N;NORTE;MARANHAOIV;133.84
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;116;N;NORTE;PARNAIB_IV;151.69
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;239;N;NORTE;PARNAIBA_V;193.85
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;46;N;NORTE;N.VENECIA2;273.69
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;176;N;NORTE;P. ITAQUI;337.76
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;73;N;NORTE;GERAMAR1;901.40
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;70;N;NORTE;GERAMAR2;901.40
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;106;NE;NORDESTE;ERB CANDEI;103.47
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;147;NE;NORDESTE;PROSPERIDA;195.14
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;223;NE;NORDESTE;PROSP_III;198.84
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;96;NE;NORDESTE;TERMOPE;236.90
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;241;NE;NORDESTE;PROSP_II;243.91
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;42;NE;NORDESTE;FORTALEZA;285.83
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;224;NE;NORDESTE;PSERGIPE I;319.83
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;167;NE;NORDESTE;P.PECEM1;339.64
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;163;NE;NORDESTE;P.PECEM2;345.17
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;43;NE;NORDESTE;C.FURTADO;374.87
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;83;NE;NORDESTE;JS_PEREIRA;450.86
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;221;NE;NORDESTE;SYKUE I;510.12
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;58;NE;NORDESTE;TERMOCEARA;566.32
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;98;NE;NORDESTE;PERNAMBU_3;772.06
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;57;NE;NORDESTE;MARACANAU;873.63
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;152;NE;NORDESTE;TERMOCABO;890.49
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;69;NE;NORDESTE;TERMOPB;895.98
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;67;NE;NORDESTE;TERMONE;895.98
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;52;NE;NORDESTE;CAMPINA_GR;901.43
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;170;NE;NORDESTE;SUAPE II;914.04
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;53;NE;NORDESTE;GLOBAL I;1022.13
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;55;NE;NORDESTE;GLOBAL II;1022.13
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;112;NE;NORDESTE;BAHIA_1;1260.95
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;164;NE;NORDESTE;MURICY;1851.72
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;166;NE;NORDESTE;AREMBEPE;1851.72
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;144;NE;NORDESTE;PETROLINA;2031.59
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;161;NE;NORDESTE;POTIGUAR_3;3022.21
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;151;NE;NORDESTE;POTIGUAR;3022.25
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;159;NE;NORDESTE;TERMOMANAU;3374.13
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;160;NE;NORDESTE;PAU FERRO;3374.13
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;35;S;SUL;URUGUAIANA;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;48;S;SUL;ARAUCARIA;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;107;S;SUL;PAMPA SUL;82.18
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;149;S;SUL;SAO SEPE;103.40
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;156;S;SUL;CANDIOTA_3;106.57
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;24;S;SUL;J.LACER. C;311.53
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;28;S;SUL;FIGUEIRA;330.64
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;25;S;SUL;J.LACER. B;362.67
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;27;S;SUL;J.LAC. A2;372.62
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;169;S;SUL;MADEIRA;379.55
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;26;S;SUL;J.LAC. A1;434.59
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;254;S;SUL;B.BONITA I;708.84
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;64;S;SUL;S.TIARAJU;1049.62
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;65;SE;SUDESTE;ATLAN_CSA;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;12;SE;SUDESTE;CUIABA CC;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;230;SE;SUDESTE;PREDILECTA;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;434;SE;SUDESTE;W.ARJONA O;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;334;SE;SUDESTE;W.ARJONA;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;153;SE;SUDESTE;DAIA;0.00
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;13;SE;SUDESTE;ANGRA 2;20.12
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;1;SE;SUDESTE;ANGRA 1;31.17
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;171;SE;SUDESTE;NORTEFLU 1;106.53
2023-07-01;2023-07-07;2023;7;0;PMO Julho 2023;172;SE;SUDESTE;NORTEFLU 2;123.54
