nomecurto;ear_data;ear_max_bacia;ear_verif_bacia_mwmes;ear_verif_bacia_percentual
PARANAIBA;2022-07-06;78500.9453125;48016.00390625;61.166099548339844
PARANAPANEMA;2022-07-06;12094.4912109375;7164.4677734375;59.23740005493164
PARNAIBA;2022-07-06;264.1780090332031;249.28700256347656;94.36329650878906
SAO FRANCISCO;2022-07-06;52727.2109375;47379.703125;89.85820007324219
TIETE;2022-07-06;9725.24609375;7225.3798828125;74.29509735107422
TOCANTINS;2022-07-06;49880.60546875;36189.66015625;72.55259704589844
URUGUAI;2022-07-06;5928.34814453125;5893.02197265625;99.40409851074219
AMAZONAS;2022-07-07;2028.23095703125;1628.990966796875;80.31590270996094
CAPIVARI;2022-07-07;374.95599365234375;219.91200256347656;58.65010070800781
DOCE;2022-07-07;12.89900016784668;9.170999526977539;71.09850311279297
GRANDE;2022-07-07;51476.95703125;37520.26953125;72.88749694824219
IGUACU;2022-07-07;10062.9345703125;9033.017578125;89.76519775390625
JACUI;2022-07-07;3029.35400390625;2702.14111328125;89.19860076904297
JEQUITINHONHA;2022-07-07;2967.7880859375;2525.35107421875;85.09200286865234
PARAGUACU;2022-07-07;335.38299560546875;283.54998779296875;84.54509735107422
PARAGUAI;2022-07-07;555.7979736328125;448.3059997558594;80.65989685058594
PARAIBA DO SUL;2022-07-07;7554.89697265625;3573.033935546875;47.2943000793457
PARANA;2022-07-07;3691.574951171875;2226.27294921875;60.30690002441406
PARANAIBA;2022-07-07;78500.9453125;47932.5625;61.059898376464844
PARANAPANEMA;2022-07-07;12094.4912109375;7160.39697265625;59.203800201416016
PARNAIBA;2022-07-07;264.1780090332031;247.06700134277344;93.52290344238281
SAO FRANCISCO;2022-07-07;52727.2109375;47258.61328125;89.62850189208984
TIETE;2022-07-07;9725.24609375;7227.6611328125;74.31849670410156
TOCANTINS;2022-07-07;49880.60546875;36117.875;72.40869903564453
URUGUAI;2022-07-07;5928.34814453125;5869.79296875;99.01229858398438
AMAZONAS;2022-07-08;2028.23095703125;1622.3070068359375;79.98629760742188
CAPIVARI;2022-07-08;374.95599365234375;216.86300659179688;57.83689880371094
DOCE;2022-07-08;12.89900016784668;9.182999610900879;71.19159698486328
GRANDE;2022-07-08;51476.95703125;37374.07421875;72.60350036621094
IGUACU;2022-07-08;10062.9345703125;8937.9130859375;88.82009887695312
JACUI;2022-07-08;3029.35400390625;2693.5458984375;88.91490173339844
JEQUITINHONHA;2022-07-08;2967.7880859375;2521.285888671875;84.9551010131836
PARAGUACU;2022-07-08;335.38299560546875;283.10198974609375;84.4115982055664
PARAGUAI;2022-07-08;555.7979736328125;447.197998046875;80.46050262451172
PARAIBA DO SUL;2022-07-08;7554.89697265625;3558.52197265625;47.10219955444336
PARANA;2022-07-08;3691.574951171875;2248.85498046875;60.91859817504883
PARANAIBA;2022-07-08;78500.9453125;47836.6171875;60.937599182128906
PARANAPANEMA;2022-07-08;12094.4912109375;7148.5419921875;59.10580062866211
PARNAIBA;2022-07-08;264.1780090332031;246.0570068359375;93.1406021118164
SAO FRANCISCO;2022-07-08;52727.2109375;47152.89453125;89.4280014038086
TIETE;2022-07-08;9725.24609375;7210.2822265625;74.13980102539062
TOCANTINS;2022-07-08;49880.60546875;36076.53125;72.32579803466797
URUGUAI;2022-07-08;5928.34814453125;5830.06396484375;98.34210205078125
AMAZONAS;2022-07-09;2028.23095703125;1621.9320068359375;79.9677963256836
CAPIVARI;2022-07-09;374.95599365234375;217.27699279785156;57.94729995727539
DOCE;2022-07-09;12.89900016784668;9.21399974822998;71.43190002441406
GRANDE;2022-07-09;51476.95703125;37304.81640625;72.46900177001953
IGUACU;2022-07-09;10062.9345703125;8883.09375;88.27539825439453
JACUI;2022-07-09;3029.35400390625;2685.6298828125;88.65360260009766
JEQUITINHONHA;2022-07-09;2967.7880859375;2518.159912109375;84.84970092773438
PARAGUACU;2022-07-09;335.38299560546875;282.65399169921875;84.27799987792969
PARAGUAI;2022-07-09;555.7979736328125;446.2070007324219;80.2822036743164
PARAIBA DO SUL;2022-07-09;7554.89697265625;3542.825927734375;46.89440155029297
PARANA;2022-07-09;3691.574951171875;2271.81103515625;61.540401458740234
PARANAIBA;2022-07-09;78500.9453125;47838.55859375;60.940101623535156
PARANAPANEMA;2022-07-09;12094.4912109375;7156.4130859375;59.170799255371094
PARNAIBA;2022-07-09;264.1780090332031;244.28900146484375;92.47139739990234
SAO FRANCISCO;2022-07-09;52727.2109375;47078.57421875;89.28710174560547
TIETE;2022-07-09;9725.24609375;7214.81005859375;74.1864013671875
TOCANTINS;2022-07-09;49880.60546875;36041.96875;72.25650024414062
URUGUAI;2022-07-09;5928.34814453125;5802.87109375;97.8833999633789
AMAZONAS;2022-07-10;2028.23095703125;1624.0030517578125;80.06990051269531
CAPIVARI;2022-07-10;374.95599365234375;217.27699279785156;57.94729995727539
DOCE;2022-07-10;12.89900016784668;9.256999969482422;71.76529693603516
GRANDE;2022-07-10;51476.95703125;37239.70703125;72.34249877929688
IGUACU;2022-07-10;10062.9345703125;8870.3896484375;88.14910125732422
JACUI;2022-07-10;3029.35400390625;2679.3759765625;88.44709777832031
JEQUITINHONHA;2022-07-10;2967.7880859375;2515.971923828125;84.7760009765625
PARAGUACU;2022-07-10;335.38299560546875;282.20599365234375;84.14440155029297
PARAGUAI;2022-07-10;555.7979736328125;445.1000061035156;80.08309936523438
PARAIBA DO SUL;2022-07-10;7554.89697265625;3527.404052734375;46.69029998779297
PARANA;2022-07-10;3691.574951171875;2279.217041015625;61.74100112915039
PARANAIBA;2022-07-10;78500.9453125;47836.8046875;60.93790054321289
PARANAPANEMA;2022-07-10;12094.4912109375;7156.02294921875;59.167598724365234
PARNAIBA;2022-07-10;264.1780090332031;243.83999633789062;92.30139923095703
SAO FRANCISCO;2022-07-10;52727.2109375;47010.671875;89.1583023071289
TIETE;2022-07-10;9725.24609375;7223.02685546875;74.2708969116211
TOCANTINS;2022-07-10;49880.60546875;36019.5546875;72.21150207519531
URUGUAI;2022-07-10;5928.34814453125;5775.63623046875;97.42400360107422
AMAZONAS;2022-07-11;2028.23095703125;1620.3900146484375;79.89179992675781
CAPIVARI;2022-07-11;374.95599365234375;214.1540069580078;57.11439895629883
DOCE;2022-07-11;12.89900016784668;9.314000129699707;72.20709991455078
GRANDE;2022-07-11;51476.95703125;37055.72265625;71.98509979248047
IGUACU;2022-07-11;10062.9345703125;8794.9951171875;87.39990234375
JACUI;2022-07-11;3029.35400390625;2672.718017578125;88.22730255126953
JEQUITINHONHA;2022-07-11;2967.7880859375;2512.845947265625;84.67070007324219
PARAGUACU;2022-07-11;335.38299560546875;281.75799560546875;84.01080322265625
PARAGUAI;2022-07-11;555.7979736328125;443.9939880371094;79.88410186767578
PARAIBA DO SUL;2022-07-11;7554.89697265625;3510.883056640625;46.47159957885742
PARANA;2022-07-11;3691.574951171875;2294.39990234375;62.15230178833008
PARANAIBA;2022-07-11;78500.9453125;47723.15625;60.79309844970703
PARANAPANEMA;2022-07-11;12094.4912109375;7126.17822265625;58.9208984375
PARNAIBA;2022-07-11;264.1780090332031;242.07400512695312;91.63289642333984
SAO FRANCISCO;2022-07-11;52727.2109375;46843.82421875;88.841796875
TIETE;2022-07-11;9725.24609375;7202.47119140625;74.05950164794922
TOCANTINS;2022-07-11;49880.60546875;35980.94921875;72.13410186767578
URUGUAI;2022-07-11;5928.34814453125;5706.333984375;96.25499725341797
AMAZONAS;2022-07-12;2028.23095703125;1617.68896484375;79.75859832763672
CAPIVARI;2022-07-12;374.95599365234375;209.71499633789062;55.930599212646484
DOCE;2022-07-12;12.89900016784668;9.28600025177002;71.99009704589844
GRANDE;2022-07-12;51476.95703125;36923.5546875;71.72830200195312
IGUACU;2022-07-12;10062.9345703125;8709.6142578125;86.55139923095703
JACUI;2022-07-12;3029.35400390625;2669.77587890625;88.13020324707031
JEQUITINHONHA;2022-07-12;2967.7880859375;2508.783935546875;84.53379821777344
PARAGUACU;2022-07-12;335.38299560546875;280.86199951171875;83.74369812011719
PARAGUAI;2022-07-12;555.7979736328125;442.8869934082031;79.68489837646484
PARAIBA DO SUL;2022-07-12;7554.89697265625;3495.490966796875;46.26789855957031
PARANA;2022-07-12;3691.574951171875;2286.992919921875;61.951698303222656
PARANAIBA;2022-07-12;78500.9453125;47602.53125;60.639400482177734
PARANAPANEMA;2022-07-12;12094.4912109375;7090.2841796875;58.62409973144531
PARNAIBA;2022-07-12;264.1780090332031;238.71400451660156;90.36100006103516
SAO FRANCISCO;2022-07-12;52727.2109375;46681.49609375;88.53399658203125
TIETE;2022-07-12;9725.24609375;7206.337890625;74.09929656982422
TOCANTINS;2022-07-12;49880.60546875;35896.36328125;71.964599609375
URUGUAI;2022-07-12;5928.34814453125;5661.51123046875;95.4990005493164
AMAZONAS;2022-07-13;2028.23095703125;1615.3179931640625;79.6417007446289
CAPIVARI;2022-07-13;374.95599365234375;205.46499633789062;54.79710006713867
DOCE;2022-07-13;12.89900016784668;9.154999732971191;70.97450256347656
GRANDE;2022-07-13;51476.95703125;36820.47265625;71.5280990600586
IGUACU;2022-07-13;10062.9345703125;8630.0791015625;85.76110076904297
JACUI;2022-07-13;3029.35400390625;2667.43798828125;88.0530014038086
JEQUITINHONHA;2022-07-13;2967.7880859375;2504.721923828125;84.39689636230469
PARAGUACU;2022-07-13;335.38299560546875;280.41400146484375;83.61009979248047
PARAGUAI;2022-07-13;555.7979736328125;441.781005859375;79.48590087890625
PARAIBA DO SUL;2022-07-13;7554.89697265625;3480.6298828125;46.07120132446289
PARANA;2022-07-13;3691.574951171875;2294.39990234375;62.15230178833008
PARANAIBA;2022-07-13;78500.9453125;47504.75390625;60.51490020751953
PARANAPANEMA;2022-07-13;12094.4912109375;7075.25390625;58.49980163574219
PARNAIBA;2022-07-13;264.1780090332031;236.53199768066406;89.53510284423828
SAO FRANCISCO;2022-07-13;52727.2109375;46475.6015625;88.14350128173828
TIETE;2022-07-13;9725.24609375;7195.8232421875;73.99120330810547
TOCANTINS;2022-07-13;49880.60546875;35842.6328125;71.85690307617188
URUGUAI;2022-07-13;5928.34814453125;5618.55517578125;94.77439880371094
AMAZONAS;2022-07-14;2028.23095703125;1612.77001953125;79.51609802246094
CAPIVARI;2022-07-14;374.95599365234375;201.6300048828125;53.77429962158203
DOCE;2022-07-14;12.89900016784668;9.182999610900879;71.19159698486328
GRANDE;2022-07-14;51476.95703125;36672.890625;71.24140167236328
IGUACU;2022-07-14;10062.9345703125;8544.0634765625;84.90630340576172
JACUI;2022-07-14;3029.35400390625;2671.032958984375;88.17169952392578
JEQUITINHONHA;2022-07-14;2967.7880859375;2498.160888671875;84.1759033203125
PARAGUACU;2022-07-14;335.38299560546875;279.9670104980469;83.47679901123047
PARAGUAI;2022-07-14;555.7979736328125;440.67498779296875;79.28690338134766
PARAIBA DO SUL;2022-07-14;7554.89697265625;3465.9140625;45.876399993896484
PARANA;2022-07-14;3691.574951171875;2302.177001953125;62.362998962402344
PARANAIBA;2022-07-14;78500.9453125;47423.28125;60.41109848022461
PARANAPANEMA;2022-07-14;12094.4912109375;7071.65380859375;58.470001220703125
PARNAIBA;2022-07-14;264.1780090332031;234.3249969482422;88.69969940185547
SAO FRANCISCO;2022-07-14;52727.2109375;46287.1171875;87.78600311279297
TIETE;2022-07-14;9725.24609375;7179.94091796875;73.8279037475586
TOCANTINS;2022-07-14;49880.60546875;35786.07421875;71.74349975585938
URUGUAI;2022-07-14;5928.34814453125;5572.591796875;93.99909973144531
AMAZONAS;2022-07-15;2028.23095703125;1604.23095703125;79.09510040283203
CAPIVARI;2022-07-15;374.95599365234375;197.57000732421875;52.69150161743164
DOCE;2022-07-15;12.89900016784668;9.197999954223633;71.30789947509766
GRANDE;2022-07-15;51476.95703125;36530.828125;70.96540069580078
IGUACU;2022-07-15;10062.9345703125;8450.025390625;83.9718017578125
JACUI;2022-07-15;3029.35400390625;2674.552978515625;88.28790283203125
JEQUITINHONHA;2022-07-15;2967.7880859375;2491.9150390625;83.96540069580078
PARAGUACU;2022-07-15;335.38299560546875;279.5190124511719;83.34320068359375
PARAGUAI;2022-07-15;555.7979736328125;439.5690002441406;79.08789825439453
PARAIBA DO SUL;2022-07-15;7554.89697265625;3445.35205078125;45.60419845581055
PARANA;2022-07-15;3691.574951171875;2317.363037109375;62.77439880371094
PARANAIBA;2022-07-15;78500.9453125;47278.6484375;60.226898193359375
PARANAPANEMA;2022-07-15;12094.4912109375;7051.548828125;58.30379867553711
PARNAIBA;2022-07-15;264.1780090332031;232.1479949951172;87.87560272216797
SAO FRANCISCO;2022-07-15;52727.2109375;46109.77734375;87.44969940185547
TIETE;2022-07-15;9725.24609375;7170.494140625;73.73069763183594
TOCANTINS;2022-07-15;49880.60546875;35722.03515625;71.61509704589844
URUGUAI;2022-07-15;5928.34814453125;5544.88916015625;93.53179931640625
AMAZONAS;2022-07-16;2028.23095703125;1602.9029541015625;79.02960205078125
CAPIVARI;2022-07-16;374.95599365234375;198.17100524902344;52.85179901123047
DOCE;2022-07-16;12.89900016784668;9.128000259399414;70.76519775390625
GRANDE;2022-07-16;51476.95703125;36412.8046875;70.73609924316406
IGUACU;2022-07-16;10062.9345703125;8347.5771484375;82.95369720458984
JACUI;2022-07-16;3029.35400390625;2682.56689453125;88.55239868164062
JEQUITINHONHA;2022-07-16;2967.7880859375;2488.7919921875;83.86019897460938
PARAGUACU;2022-07-16;335.38299560546875;279.0710144042969;83.20960235595703
PARAGUAI;2022-07-16;555.7979736328125;438.4639892578125;78.88909912109375
PARAIBA DO SUL;2022-07-16;7554.89697265625;3428.873046875;45.38610076904297
PARANA;2022-07-16;3691.574951171875;2355.51806640625;63.807899475097656
PARANAIBA;2022-07-16;78500.9453125;47221.859375;60.15449905395508
PARANAPANEMA;2022-07-16;12094.4912109375;7055.748046875;58.3385009765625
PARNAIBA;2022-07-16;264.1780090332031;232.1479949951172;87.87560272216797
SAO FRANCISCO;2022-07-16;52727.2109375;45965.84765625;87.17669677734375
TIETE;2022-07-16;9725.24609375;7185.15283203125;73.88150024414062
TOCANTINS;2022-07-16;49880.60546875;35633.6796875;71.43789672851562
URUGUAI;2022-07-16;5928.34814453125;5524.6669921875;93.1906967163086
AMAZONAS;2022-07-17;2028.23095703125;1602.27001953125;78.99839782714844
CAPIVARI;2022-07-17;374.95599365234375;197.75799560546875;52.74169921875
DOCE;2022-07-17;12.89900016784668;9.22599983215332;71.52490234375
GRANDE;2022-07-17;51476.95703125;36370.83203125;70.65460205078125
IGUACU;2022-07-17;10062.9345703125;8317.498046875;82.65480041503906
JACUI;2022-07-17;3029.35400390625;2685.5849609375;88.652099609375
JEQUITINHONHA;2022-07-17;2967.7880859375;2486.60595703125;83.7864990234375
PARAGUACU;2022-07-17;335.38299560546875;278.62298583984375;83.07610321044922
PARAGUAI;2022-07-17;555.7979736328125;437.3590087890625;78.69029998779297
PARAIBA DO SUL;2022-07-17;7554.89697265625;3409.157958984375;45.125099182128906
PARANA;2022-07-17;3691.574951171875;2370.708984375;64.21939849853516
PARANAIBA;2022-07-17;78500.9453125;47240.59375;60.17839813232422
PARANAPANEMA;2022-07-17;12094.4912109375;7053.091796875;58.31660079956055
PARNAIBA;2022-07-17;264.1780090332031;231.56199645996094;87.65380096435547
SAO FRANCISCO;2022-07-17;52727.2109375;45832.79296875;86.92440032958984
TIETE;2022-07-17;9725.24609375;7190.3359375;73.93470001220703
TOCANTINS;2022-07-17;49880.60546875;35605.5859375;71.38159942626953
URUGUAI;2022-07-17;5928.34814453125;5527.86083984375;93.24449920654297
AMAZONAS;2022-07-18;2028.23095703125;1595.4539794921875;78.66230010986328
CAPIVARI;2022-07-18;374.95599365234375;195.1649932861328;52.05009841918945
DOCE;2022-07-18;12.89900016784668;9.388999938964844;72.7885971069336
GRANDE;2022-07-18;51476.95703125;36216.06640625;70.35389709472656
IGUACU;2022-07-18;10062.9345703125;8219.185546875;81.67780303955078
JACUI;2022-07-18;3029.35400390625;2682.56689453125;88.55239868164062
JEQUITINHONHA;2022-07-18;2967.7880859375;2480.362060546875;83.57610321044922
PARAGUACU;2022-07-18;335.38299560546875;278.1759948730469;82.94280242919922
PARAGUAI;2022-07-18;555.7979736328125;436.2539978027344;78.49150085449219
PARAIBA DO SUL;2022-07-18;7554.89697265625;3394.23388671875;44.9276008605957
PARANA;2022-07-18;3691.574951171875;2362.927978515625;64.00869750976562
PARANAIBA;2022-07-18;78500.9453125;47087.36328125;59.98320007324219
PARANAPANEMA;2022-07-18;12094.4912109375;7031.98681640625;58.1421012878418
PARNAIBA;2022-07-18;264.1780090332031;229.36000061035156;86.82019805908203
SAO FRANCISCO;2022-07-18;52727.2109375;45685.61328125;86.64520263671875
TIETE;2022-07-18;9725.24609375;7166.68505859375;73.69159698486328
TOCANTINS;2022-07-18;49880.60546875;35555.9453125;71.28209686279297
URUGUAI;2022-07-18;5928.34814453125;5515.85107421875;93.04199981689453
AMAZONAS;2022-07-19;2028.23095703125;1584.27099609375;78.11100006103516
CAPIVARI;2022-07-19;374.95599365234375;192.64700317382812;51.37860107421875
DOCE;2022-07-19;12.89900016784668;9.269000053405762;71.8582992553711
GRANDE;2022-07-19;51476.95703125;36039.703125;70.01129913330078
IGUACU;2022-07-19;10062.9345703125;8129.18212890625;80.78340148925781
JACUI;2022-07-19;3029.35400390625;2677.7890625;88.39469909667969
JEQUITINHONHA;2022-07-19;2967.7880859375;2473.49609375;83.34480285644531
PARAGUACU;2022-07-19;335.38299560546875;277.7279968261719;82.80919647216797
PARAGUAI;2022-07-19;555.7979736328125;435.1499938964844;78.29280090332031
PARAIBA DO SUL;2022-07-19;7554.89697265625;3377.23291015625;44.702598571777344
PARANA;2022-07-19;3691.574951171875;2393.68310546875;64.841796875
PARANAIBA;2022-07-19;78500.9453125;46957.71875;59.81800079345703
PARANAPANEMA;2022-07-19;12094.4912109375;7015.34912109375;58.00450134277344
PARNAIBA;2022-07-19;264.1780090332031;225.87899780273438;85.50260162353516
SAO FRANCISCO;2022-07-19;52727.2109375;45531.96484375;86.35379791259766
TIETE;2022-07-19;9725.24609375;7150.51806640625;73.52529907226562
TOCANTINS;2022-07-19;49880.60546875;35523.32421875;71.2166976928711
URUGUAI;2022-07-19;5928.34814453125;5479.35302734375;92.42630004882812
AMAZONAS;2022-07-20;2028.23095703125;1575.7060546875;77.6886978149414
CAPIVARI;2022-07-20;374.95599365234375;191.2949981689453;51.018001556396484
DOCE;2022-07-20;12.89900016784668;9.432000160217285;73.12190246582031
GRANDE;2022-07-20;51476.95703125;35954.26953125;69.84539794921875
IGUACU;2022-07-20;10062.9345703125;8060.72119140625;80.10310363769531
JACUI;2022-07-20;3029.35400390625;2670.9580078125;88.16919708251953
JEQUITINHONHA;2022-07-20;2967.7880859375;2466.943115234375;83.1240005493164
PARAGUACU;2022-07-20;335.38299560546875;277.7279968261719;82.80919647216797
PARAGUAI;2022-07-20;555.7979736328125;434.0450134277344;78.09400177001953
PARAIBA DO SUL;2022-07-20;7554.89697265625;3363.925048828125;44.52640151977539
PARANA;2022-07-20;3691.574951171875;2416.659912109375;65.46420288085938
PARANAIBA;2022-07-20;78500.9453125;46836.73046875;59.66389846801758
PARANAPANEMA;2022-07-20;12094.4912109375;6989.080078125;57.78730010986328
PARNAIBA;2022-07-20;264.1780090332031;222.54400634765625;84.24019622802734
SAO FRANCISCO;2022-07-20;52727.2109375;45318.78125;85.94950103759766
TIETE;2022-07-20;9725.24609375;7137.37890625;73.39019775390625
TOCANTINS;2022-07-20;49880.60546875;35491.62890625;71.1531982421875
URUGUAI;2022-07-20;5928.34814453125;5442.19384765625;91.79949951171875
AMAZONAS;2022-07-21;2028.23095703125;1562.72705078125;77.04879760742188
CAPIVARI;2022-07-21;374.95599365234375;189.1909942626953;50.45690155029297
DOCE;2022-07-21;12.89900016784668;9.069000244140625;70.30780029296875
GRANDE;2022-07-21;51476.95703125;35743.2109375;69.4354019165039
IGUACU;2022-07-21;10062.9345703125;7964.115234375;79.14309692382812
JACUI;2022-07-21;3029.35400390625;2660.60791015625;87.82759857177734
JEQUITINHONHA;2022-07-21;2967.7880859375;2456.3369140625;82.7666015625
PARAGUACU;2022-07-21;335.38299560546875;277.7279968261719;82.80919647216797
PARAGUAI;2022-07-21;555.7979736328125;432.9410095214844;77.89540100097656
PARAIBA DO SUL;2022-07-21;7554.89697265625;3348.97998046875;44.3286018371582
PARANA;2022-07-21;3691.574951171875;2447.054931640625;66.28759765625
PARANAIBA;2022-07-21;78500.9453125;46578.359375;59.334800720214844
PARANAPANEMA;2022-07-21;12094.4912109375;6957.2177734375;57.52389907836914
PARNAIBA;2022-07-21;264.1780090332031;219.76800537109375;83.18939971923828
SAO FRANCISCO;2022-07-21;52727.2109375;45113.90625;85.56099700927734
TIETE;2022-07-21;9725.24609375;7144.1298828125;73.45960235595703
TOCANTINS;2022-07-21;49880.60546875;35433.58203125;71.03679656982422
URUGUAI;2022-07-21;5928.34814453125;5393.97021484375;90.98609924316406
AMAZONAS;2022-07-22;2028.23095703125;1549.4949951171875;76.39640045166016
CAPIVARI;2022-07-22;374.95599365234375;185.92300415039062;49.58530044555664
DOCE;2022-07-22;12.89900016784668;8.748000144958496;67.81919860839844
GRANDE;2022-07-22;51476.95703125;35593.77734375;69.14510345458984
IGUACU;2022-07-22;10062.9345703125;7863.2998046875;78.14119720458984
JACUI;2022-07-22;3029.35400390625;2648.5;87.42790222167969
JEQUITINHONHA;2022-07-22;2967.7880859375;2442.928955078125;82.3147964477539
PARAGUACU;2022-07-22;335.38299560546875;277.7279968261719;82.80919647216797
PARAGUAI;2022-07-22;555.7979736328125;431.8380126953125;77.6968994140625
PARAIBA DO SUL;2022-07-22;7554.89697265625;3331.56396484375;44.09809875488281
PARANA;2022-07-22;3691.574951171875;2477.826904296875;67.12110137939453
PARANAIBA;2022-07-22;78500.9453125;46333.39453125;59.022701263427734
PARANAPANEMA;2022-07-22;12094.4912109375;6924.85009765625;57.25619888305664
PARNAIBA;2022-07-22;264.1780090332031;215.86000061035156;81.71009826660156
SAO FRANCISCO;2022-07-22;52727.2109375;44953.4921875;85.25669860839844
TIETE;2022-07-22;9725.24609375;7145.93603515625;73.47820281982422
TOCANTINS;2022-07-22;49880.60546875;35372.6875;70.91470336914062
URUGUAI;2022-07-22;5928.34814453125;5332.115234375;89.94270324707031
AMAZONAS;2022-07-23;2028.23095703125;1547.0150146484375;76.27410125732422
CAPIVARI;2022-07-23;374.95599365234375;185.73599243164062;49.535400390625
DOCE;2022-07-23;12.89900016784668;8.833999633789062;68.48590087890625
GRANDE;2022-07-23;51476.95703125;35496.328125;68.95580291748047
IGUACU;2022-07-23;10062.9345703125;7768.6318359375;77.20050048828125
JACUI;2022-07-23;3029.35400390625;2636.3759765625;87.02770233154297
JEQUITINHONHA;2022-07-23;2967.7880859375;2437.631103515625;82.13629913330078
PARAGUACU;2022-07-23;335.38299560546875;277.7279968261719;82.80919647216797
PARAGUAI;2022-07-23;555.7979736328125;430.7340087890625;77.49829864501953
PARAIBA DO SUL;2022-07-23;7554.89697265625;3314.449951171875;43.871498107910156
PARANA;2022-07-23;3691.574951171875;2546.806884765625;68.98970031738281
PARANAIBA;2022-07-23;78500.9453125;46249.0078125;58.915199279785156
PARANAPANEMA;2022-07-23;12094.4912109375;6927.56298828125;57.27870178222656
PARNAIBA;2022-07-23;264.1780090332031;214.11599731445312;81.04989624023438
SAO FRANCISCO;2022-07-23;52727.2109375;44832.09765625;85.02649688720703
TIETE;2022-07-23;9725.24609375;7160.3681640625;73.62660217285156
TOCANTINS;2022-07-23;49880.60546875;35341.1171875;70.85140228271484
URUGUAI;2022-07-23;5928.34814453125;5291.8662109375;89.26380157470703
AMAZONAS;2022-07-24;2028.23095703125;1547.5350341796875;76.29969787597656
CAPIVARI;2022-07-24;374.95599365234375;185.73599243164062;49.535400390625
DOCE;2022-07-24;12.89900016784668;8.850000381469727;68.61000061035156
GRANDE;2022-07-24;51476.95703125;35389.18359375;68.74759674072266
IGUACU;2022-07-24;10062.9345703125;7733.3720703125;76.85009765625
JACUI;2022-07-24;3029.35400390625;2622.595947265625;86.57279968261719
JEQUITINHONHA;2022-07-24;2967.7880859375;2434.202880859375;82.02079772949219
PARAGUACU;2022-07-24;335.38299560546875;277.7279968261719;82.80919647216797
PARAGUAI;2022-07-24;555.7979736328125;429.6310119628906;77.29979705810547
PARAIBA DO SUL;2022-07-24;7554.89697265625;3296.501953125;43.63399887084961
PARANA;2022-07-24;3691.574951171875;2585.389892578125;70.03489685058594
PARANAIBA;2022-07-24;78500.9453125;46228.35546875;58.88890075683594
PARANAPANEMA;2022-07-24;12094.4912109375;6926.19189453125;57.26729965209961
PARNAIBA;2022-07-24;264.1780090332031;212.95399475097656;80.61000061035156
SAO FRANCISCO;2022-07-24;52727.2109375;44726.7578125;84.82669830322266
TIETE;2022-07-24;9725.24609375;7172.876953125;73.75520324707031
TOCANTINS;2022-07-24;49880.60546875;35313.55078125;70.79620361328125
URUGUAI;2022-07-24;5928.34814453125;5281.7861328125;89.09369659423828
AMAZONAS;2022-07-25;2028.23095703125;1542.7889404296875;76.0656967163086
CAPIVARI;2022-07-25;374.95599365234375;182.24400329589844;48.60409927368164
DOCE;2022-07-25;12.89900016784668;9.182999610900879;71.19159698486328
GRANDE;2022-07-25;51476.95703125;35221.92578125;68.42269897460938
IGUACU;2022-07-25;10062.9345703125;7623.39404296875;75.7572021484375
JACUI;2022-07-25;3029.35400390625;2608.739990234375;86.11540222167969
JEQUITINHONHA;2022-07-25;2967.7880859375;2424.5439453125;81.69529724121094
PARAGUACU;2022-07-25;335.38299560546875;277.7279968261719;82.80919647216797
PARAGUAI;2022-07-25;555.7979736328125;428.52801513671875;77.10140228271484
PARAIBA DO SUL;2022-07-25;7554.89697265625;3281.656005859375;43.4375
PARANA;2022-07-25;3691.574951171875;2585.389892578125;70.03489685058594
PARANAIBA;2022-07-25;78500.9453125;45995.015625;58.59170150756836
PARANAPANEMA;2022-07-25;12094.4912109375;6895.6318359375;57.01470184326172
PARNAIBA;2022-07-25;264.1780090332031;210.0800018310547;79.52210235595703
SAO FRANCISCO;2022-07-25;52727.2109375;44592.1875;84.57150268554688
TIETE;2022-07-25;9725.24609375;7174.4658203125;73.77159881591797
TOCANTINS;2022-07-25;49880.60546875;35298.83203125;70.7666015625
URUGUAI;2022-07-25;5928.34814453125;5256.63623046875;88.66950225830078
AMAZONAS;2022-07-26;2028.23095703125;1535.68603515625;75.71549987792969
CAPIVARI;2022-07-26;374.95599365234375;178.97799682617188;47.73310089111328
DOCE;2022-07-26;12.89900016784668;9.182999610900879;71.19159698486328
GRANDE;2022-07-26;51476.95703125;35098.8828125;68.18370056152344
IGUACU;2022-07-26;10062.9345703125;7500.60595703125;74.53700256347656
JACUI;2022-07-26;3029.35400390625;2593.80908203125;85.62249755859375
JEQUITINHONHA;2022-07-26;2967.7880859375;2410.530029296875;81.22309875488281
PARAGUACU;2022-07-26;335.38299560546875;277.7279968261719;82.80919647216797
PARAGUAI;2022-07-26;555.7979736328125;427.4830017089844;76.91339874267578
PARAIBA DO SUL;2022-07-26;7554.89697265625;3264.572998046875;43.21139907836914
PARANA;2022-07-26;3691.574951171875;2608.39599609375;70.65809631347656
PARANAIBA;2022-07-26;78500.9453125;45761.1015625;58.293701171875
PARANAPANEMA;2022-07-26;12094.4912109375;6862.6298828125;56.741798400878906
PARNAIBA;2022-07-26;264.1780090332031;207.48599243164062;78.54019927978516
SAO FRANCISCO;2022-07-26;52727.2109375;44428.1875;84.260498046875
TIETE;2022-07-26;9725.24609375;7181.45703125;73.84339904785156
TOCANTINS;2022-07-26;49880.60546875;35267.265625;70.70339965820312
